"projectKey","issueKey","type","severity","status","resolution","component","line","rule","message","effort","debt","author","creationDate","updateDate","tags","url"
"si091_reginsa_frontend","AZzie9S-Hru0ZB8CW9dU","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S-Hru0ZB8CW9dU&open=AZzie9S-Hru0ZB8CW9dU"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dd","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dd&open=AZzie9S_Hru0ZB8CW9dd"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dV","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dV&open=AZzie9S_Hru0ZB8CW9dV"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dW","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dW&open=AZzie9S_Hru0ZB8CW9dW"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dX","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dX&open=AZzie9S_Hru0ZB8CW9dX"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dY","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dY&open=AZzie9S_Hru0ZB8CW9dY"
"si091_reginsa_frontend","AZzie9S_Hru0ZB8CW9dZ","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/orange/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9S_Hru0ZB8CW9dZ&open=AZzie9S_Hru0ZB8CW9dZ"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dG","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dG&open=AZzie9SKHru0ZB8CW9dG"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dH","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dH&open=AZzie9SKHru0ZB8CW9dH"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dI","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dI&open=AZzie9SKHru0ZB8CW9dI"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dA","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dA&open=AZzie9SKHru0ZB8CW9dA"
"si091_reginsa_frontend","AZzie9SLHru0ZB8CW9dJ","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SLHru0ZB8CW9dJ&open=AZzie9SLHru0ZB8CW9dJ"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dB","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dB&open=AZzie9SKHru0ZB8CW9dB"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dC","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dC&open=AZzie9SKHru0ZB8CW9dC"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dD","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dD&open=AZzie9SKHru0ZB8CW9dD"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dE","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dE&open=AZzie9SKHru0ZB8CW9dE"
"si091_reginsa_frontend","AZzie9SKHru0ZB8CW9dF","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/pink/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9SKHru0ZB8CW9dF&open=AZzie9SKHru0ZB8CW9dF"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c8","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c8&open=AZzie9RpHru0ZB8CW9c8"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c9","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c9&open=AZzie9RpHru0ZB8CW9c9"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c-","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c-&open=AZzie9RpHru0ZB8CW9c-"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c2","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c2&open=AZzie9RpHru0ZB8CW9c2"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c_","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c_&open=AZzie9RpHru0ZB8CW9c_"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c3","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c3&open=AZzie9RpHru0ZB8CW9c3"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c4","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c4&open=AZzie9RpHru0ZB8CW9c4"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c5","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c5&open=AZzie9RpHru0ZB8CW9c5"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c6","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c6&open=AZzie9RpHru0ZB8CW9c6"
"si091_reginsa_frontend","AZzie9RpHru0ZB8CW9c7","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/purple/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9RpHru0ZB8CW9c7&open=AZzie9RpHru0ZB8CW9c7"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d4","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d4&open=AZzie9UdHru0ZB8CW9d4"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d5","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d5&open=AZzie9UdHru0ZB8CW9d5"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d6","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d6&open=AZzie9UdHru0ZB8CW9d6"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9dy","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9dy&open=AZzie9UdHru0ZB8CW9dy"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d7","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d7&open=AZzie9UdHru0ZB8CW9d7"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9dz","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9dz&open=AZzie9UdHru0ZB8CW9dz"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d0","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d0&open=AZzie9UdHru0ZB8CW9d0"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d1","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d1&open=AZzie9UdHru0ZB8CW9d1"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d2","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d2&open=AZzie9UdHru0ZB8CW9d2"
"si091_reginsa_frontend","AZzie9UdHru0ZB8CW9d3","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dark/teal/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9UdHru0ZB8CW9d3&open=AZzie9UdHru0ZB8CW9d3"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fc","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fc&open=AZzie9X2Hru0ZB8CW9fc"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fd","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fd&open=AZzie9X2Hru0ZB8CW9fd"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fe","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fe&open=AZzie9X2Hru0ZB8CW9fe"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fW","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fW&open=AZzie9X2Hru0ZB8CW9fW"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9ff","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9ff&open=AZzie9X2Hru0ZB8CW9ff"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fX","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fX&open=AZzie9X2Hru0ZB8CW9fX"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fY","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fY&open=AZzie9X2Hru0ZB8CW9fY"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fZ","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6453","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fZ&open=AZzie9X2Hru0ZB8CW9fZ"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fa","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6532","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fa&open=AZzie9X2Hru0ZB8CW9fa"
"si091_reginsa_frontend","AZzie9X2Hru0ZB8CW9fb","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/blue/theme.css","6540","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9X2Hru0ZB8CW9fb&open=AZzie9X2Hru0ZB8CW9fb"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9gE","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","55","css:S4666","Unexpected duplicate selector "":root"", first used at line 1","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9gE&open=AZzie9ZKHru0ZB8CW9gE"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9gF","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","1202","css:S4666","Unexpected duplicate selector "".p-inputswitch.p-inputswitch-checked .p-inputswitch-slider:before"", first used at line 1188","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9gF&open=AZzie9ZKHru0ZB8CW9gF"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9gG","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","5165","css:S4666","Unexpected duplicate selector "".p-menubar .p-menubar-root-list .p-menuitem"", first used at line 5141","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9gG&open=AZzie9ZKHru0ZB8CW9gG"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9f-","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","5439","css:S4656","Unexpected duplicate ""background""","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9f-&open=AZzie9ZKHru0ZB8CW9f-"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9gH","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","6113","css:S4666","Unexpected duplicate selector "".p-chip .pi-chip-remove-icon"", first used at line 6104","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9gH&open=AZzie9ZKHru0ZB8CW9gH"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9f_","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","6364","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9f_&open=AZzie9ZKHru0ZB8CW9f_"
"si091_reginsa_frontend","AZzie9ZKHru0ZB8CW9gA","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/assets/layout/styles/theme/theme-dim/cyan/theme.css","6372","css:S4649","Unexpected missing generic font family","1min","1min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9ZKHru0ZB8CW9gA&open=AZzie9ZKHru0ZB8CW9gA"
